incident_id,train_id,station_name,incident_time,delay_minutes,incident_type,severity,resolved
INC_000861,TRN_127,Noida Sector 18,2026-03-05 22:17:00,36,Passenger Congestion,Critical,True
INC_000862,TRN_069,Okhla NSIC,2026-03-29 08:35:00,45,Signal Failure,Critical,True
INC_000863,TRN_122,Khan Market,2026-03-14 21:49:00,22,Door Issue,High,True
INC_000864,TRN_034,Netaji Subhash Place,2026-03-27 07:43:00,31,Signal Failure,Critical,True
INC_000865,TRN_034,Rithala,2026-03-11 14:47:00,42,Passenger Congestion,Critical,True
INC_000866,TRN_023,Azadpur,2026-03-26 09:14:00,41,Medical Emergency,Critical,True
INC_000867,TRN_010,Patel Chowk,2026-03-26 11:56:00,18,Door Issue,High,True
INC_000868,TRN_154,Dwarka Sector 8,2026-03-11 20:01:00,20,Door Issue,High,True
INC_000869,TRN_094,Greater Kailash,2026-03-26 14:02:00,23,Power Failure,High,True
INC_000870,TRN_122,Bata Chowk,2026-03-10 06:20:00,9,Medical Emergency,Medium,True
INC_000871,TRN_045,Mandi House,2026-03-26 20:41:00,23,Door Issue,High,True
INC_000872,TRN_071,Sarai,2026-03-30 09:43:00,34,Door Issue,Critical,True
INC_000873,TRN_200,Trilokpuri Sanjay Lake,2026-03-26 11:06:00,3,Track Maintenance,Low,True
INC_000874,TRN_154,Supreme Court,2026-03-08 18:24:00,38,Power Failure,Critical,True
INC_000875,TRN_130,Karkarduma Court,2026-03-20 12:38:00,21,Door Issue,High,True
INC_000876,TRN_161,Dilli Haat - INA,2026-03-15 14:09:00,31,Passenger Congestion,Critical,True
INC_000877,TRN_144,Model Town,2026-03-18 10:49:00,11,Power Failure,Medium,True
INC_000878,TRN_158,Nehru Enclave,2026-03-04 09:43:00,44,Track Maintenance,Critical,True
INC_000879,TRN_010,Adarsh Nagar,2026-03-03 12:19:00,39,Passenger Congestion,Critical,True
INC_000880,TRN_178,Mohan Estate,2026-03-28 14:31:00,2,Medical Emergency,Low,True
INC_000881,TRN_042,Noida Sector 18,2026-03-02 17:30:00,26,Track Maintenance,High,True
INC_000882,TRN_038,Mohan Nagar,2026-03-20 06:46:00,21,Door Issue,High,False
INC_000883,TRN_196,Majlis Park,2026-03-04 20:36:00,29,Door Issue,High,True
INC_000884,TRN_020,Azadpur,2026-03-11 14:10:00,19,Power Failure,High,True
INC_000885,TRN_183,IFFCO Chowk,2026-03-23 21:33:00,4,Passenger Congestion,Low,True
INC_000886,TRN_126,Greater Kailash,2026-03-27 08:58:00,9,Signal Failure,Medium,True
INC_000887,TRN_012,Shahdara,2026-03-17 14:16:00,26,Track Maintenance,High,True
INC_000888,TRN_022,Sector 28,2026-03-22 07:13:00,22,Power Failure,High,True
INC_000889,TRN_153,Noida Sector 52,2026-03-13 09:47:00,5,Passenger Congestion,Medium,True
INC_000890,TRN_008,Chirag Delhi,2026-03-01 20:17:00,15,Door Issue,High,True
INC_000891,TRN_134,Mohan Estate,2026-03-02 09:03:00,11,Signal Failure,Medium,True
INC_000892,TRN_096,Azadpur,2026-03-10 17:29:00,29,Track Maintenance,High,True
INC_000893,TRN_142,Rohini West,2026-03-18 21:59:00,11,Power Failure,Medium,True
INC_000894,TRN_194,Model Town,2026-03-07 20:08:00,44,Passenger Congestion,Critical,True
INC_000895,TRN_200,Sir M. Vishveshwaraya Moti Bagh,2026-03-17 06:58:00,18,Track Maintenance,High,True
INC_000896,TRN_064,Noida Sector 15,2026-03-26 11:54:00,23,Door Issue,High,True
INC_000897,TRN_143,Udyog Bhawan,2026-03-30 16:57:00,21,Door Issue,High,True
INC_000898,TRN_143,Civil Lines,2026-03-15 18:38:00,19,Power Failure,High,True
INC_000899,TRN_056,Lal Quila,2026-03-24 13:50:00,24,Passenger Congestion,High,True
INC_000900,TRN_135,Tughlakabad,2026-03-26 22:35:00,10,Door Issue,Medium,True
INC_000901,TRN_004,Mayur Vihar-I,2026-03-04 22:03:00,11,Passenger Congestion,Medium,True
INC_000902,TRN_154,Dwarka Sector 10,2026-03-08 11:39:00,26,Track Maintenance,High,True
INC_000903,TRN_038,Dilshad Garden,2026-03-08 13:06:00,32,Door Issue,Critical,False
INC_000904,TRN_095,Noida Electronic City,2026-03-20 08:15:00,23,Track Maintenance,High,True
INC_000905,TRN_004,Gokulpuri,2026-03-09 20:43:00,5,Medical Emergency,Medium,True
INC_000906,TRN_109,Jahangirpuri,2026-03-10 06:13:00,41,Power Failure,Critical,True
INC_000907,TRN_144,GTB Nagar,2026-03-29 07:42:00,36,Door Issue,Critical,True
INC_000908,TRN_042,Shadipur,2026-03-06 16:28:00,5,Signal Failure,Medium,True
INC_000909,TRN_093,Kalkaji Mandir,2026-03-24 12:35:00,29,Power Failure,High,True
INC_000910,TRN_187,Shastri Nagar,2026-03-26 07:21:00,35,Power Failure,Critical,True
INC_000911,TRN_026,Raj Bagh,2026-03-04 12:41:00,45,Power Failure,Critical,True
INC_000912,TRN_187,Seelampur,2026-03-21 20:59:00,14,Track Maintenance,Medium,True
INC_000913,TRN_075,Okhla Vihar,2026-03-23 11:56:00,13,Door Issue,Medium,True
INC_000914,TRN_120,Terminal 1 IGI Airport,2026-03-22 15:45:00,12,Passenger Congestion,Medium,True
INC_000915,TRN_183,Chandni Chowk,2026-03-05 20:08:00,30,Passenger Congestion,Critical,True
INC_000916,TRN_055,Nehru Enclave,2026-03-28 12:24:00,11,Track Maintenance,Medium,True
INC_000917,TRN_177,Panchsheel Park,2026-03-01 11:50:00,25,Medical Emergency,High,True
INC_000918,TRN_160,Saket,2026-03-05 16:16:00,35,Power Failure,Critical,True
INC_000919,TRN_110,Bhikaji Cama Place,2026-03-02 08:41:00,6,Power Failure,Medium,True
INC_000920,TRN_148,Nehru Place,2026-03-24 09:28:00,8,Power Failure,Medium,True
INC_000921,TRN_072,Patel Chowk,2026-03-16 07:45:00,25,Signal Failure,High,True
INC_000922,TRN_127,Dwarka Mor,2026-03-13 08:10:00,45,Door Issue,Critical,True
INC_000923,TRN_158,Okhla Vihar,2026-03-04 16:02:00,45,Signal Failure,Critical,True
INC_000924,TRN_053,Jasola Vihar Shaheen Bagh,2026-03-04 09:55:00,10,Door Issue,Medium,True
INC_000925,TRN_125,Pratap Nagar,2026-03-10 15:49:00,34,Medical Emergency,Critical,True
INC_000926,TRN_036,Lajpat Nagar,2026-03-12 20:13:00,29,Door Issue,High,True
INC_000927,TRN_114,AIIMS,2026-03-10 19:06:00,32,Door Issue,Critical,True
INC_000928,TRN_008,Palam,2026-03-09 12:35:00,32,Signal Failure,Critical,True
INC_000929,TRN_180,Rithala,2026-03-04 17:03:00,8,Track Maintenance,Medium,True
INC_000930,TRN_044,Major Mohit Sharma Rajendra Nagar,2026-03-01 13:14:00,18,Passenger Congestion,High,True
INC_000931,TRN_034,Raj Bagh,2026-03-29 09:10:00,7,Medical Emergency,Medium,True
INC_000932,TRN_008,Terminal 1 IGI Airport,2026-03-06 11:26:00,19,Passenger Congestion,High,True
INC_000933,TRN_067,Nehru Place,2026-03-16 19:06:00,36,Power Failure,Critical,True
INC_000934,TRN_014,Green Park,2026-03-14 13:30:00,42,Door Issue,Critical,True
INC_000935,TRN_123,Palam,2026-03-25 11:16:00,16,Signal Failure,High,True
INC_000936,TRN_061,Keshav Puram,2026-03-12 10:50:00,17,Signal Failure,High,True
INC_000937,TRN_052,Nehru Place,2026-03-21 18:09:00,36,Door Issue,Critical,True
INC_000938,TRN_062,Seelampur,2026-03-16 21:02:00,29,Door Issue,High,True
INC_000939,TRN_147,Terminal 1 IGI Airport,2026-03-07 19:23:00,6,Signal Failure,Medium,True
INC_000940,TRN_084,AIIMS,2026-03-10 14:21:00,41,Signal Failure,Critical,True
INC_000941,TRN_172,Janpath,2026-03-25 12:35:00,6,Medical Emergency,Medium,True
INC_000942,TRN_181,East Vinod Nagar - Mayur Vihar-II,2026-03-04 17:20:00,37,Power Failure,Critical,True
INC_000943,TRN_187,Keshav Puram,2026-03-01 08:19:00,16,Track Maintenance,High,True
INC_000944,TRN_086,Sarita Vihar,2026-03-13 07:48:00,31,Signal Failure,Critical,True
INC_000945,TRN_130,Shakurpur,2026-03-08 08:41:00,27,Power Failure,High,True
INC_000946,TRN_196,Vinobapuri,2026-03-10 07:21:00,35,Passenger Congestion,Critical,True
INC_000947,TRN_110,East Azad Nagar,2026-03-11 14:23:00,26,Power Failure,High,True
INC_000948,TRN_067,Khan Market,2026-03-04 18:04:00,40,Power Failure,Critical,True
INC_000949,TRN_004,Sarojini Nagar,2026-03-01 19:30:00,33,Power Failure,Critical,True
INC_000950,TRN_185,Mayur Vihar-I,2026-03-05 15:02:00,2,Track Maintenance,Low,True
INC_000951,TRN_189,Sukhdev Vihar,2026-03-01 21:14:00,20,Door Issue,High,True
INC_000952,TRN_157,ITO,2026-03-13 20:25:00,26,Track Maintenance,High,True
INC_000953,TRN_062,Pul Bangash,2026-03-14 06:00:00,15,Track Maintenance,High,True
INC_000954,TRN_063,Panchsheel Park,2026-03-30 11:40:00,25,Medical Emergency,High,True
INC_000955,TRN_037,Malviya Nagar,2026-03-03 19:43:00,30,Power Failure,Critical,True
INC_000956,TRN_130,Lajpat Nagar,2026-03-27 07:55:00,13,Signal Failure,Medium,True
INC_000957,TRN_112,Shadipur,2026-03-17 20:04:00,13,Medical Emergency,Medium,True
INC_000958,TRN_120,Jasola Vihar Shaheen Bagh,2026-03-04 07:27:00,12,Track Maintenance,Medium,True
INC_000959,TRN_074,Nehru Place,2026-03-11 14:25:00,26,Track Maintenance,High,True
INC_000960,TRN_143,Udyog Bhawan,2026-03-16 06:26:00,25,Passenger Congestion,High,True
INC_000961,TRN_140,Lajpat Nagar,2026-03-16 20:47:00,20,Passenger Congestion,High,True
INC_000962,TRN_021,AIIMS,2026-03-29 19:35:00,39,Door Issue,Critical,True
INC_000963,TRN_172,Govind Puri,2026-03-07 16:01:00,25,Passenger Congestion,High,True
INC_000964,TRN_083,Rithala,2026-03-30 12:51:00,34,Door Issue,Critical,True
INC_000965,TRN_018,Sadar Bazar Cantonment,2026-03-10 19:21:00,18,Medical Emergency,High,True
INC_000966,TRN_171,Shaheed Nagar,2026-03-12 11:42:00,35,Track Maintenance,Critical,True
INC_000967,TRN_031,Panchsheel Park,2026-03-26 16:58:00,25,Passenger Congestion,High,True
INC_000968,TRN_107,Azadpur,2026-03-01 13:28:00,44,Medical Emergency,Critical,True
INC_000969,TRN_061,Shahdara,2026-03-23 15:38:00,10,Medical Emergency,Medium,True
INC_000970,TRN_102,Indraprastha,2026-03-20 09:20:00,21,Power Failure,High,True
INC_000971,TRN_169,Dilshad Garden,2026-03-27 16:02:00,43,Signal Failure,Critical,True
INC_000972,TRN_170,Seelampur,2026-03-24 14:06:00,2,Medical Emergency,Low,True
INC_000973,TRN_085,Mandi House,2026-03-24 22:07:00,31,Track Maintenance,Critical,True
INC_000974,TRN_130,ESI Basaidarapur,2026-03-24 09:45:00,15,Medical Emergency,High,True
INC_000975,TRN_005,Haiderpur Badli Mor,2026-03-27 16:56:00,8,Passenger Congestion,Medium,True
INC_000976,TRN_019,Noida Sector 52,2026-03-25 22:38:00,27,Medical Emergency,High,True
INC_000977,TRN_142,Kanhaiya Nagar,2026-03-07 14:23:00,45,Medical Emergency,Critical,True
INC_000978,TRN_154,Karol Bagh,2026-03-24 21:03:00,21,Passenger Congestion,High,True
INC_000979,TRN_002,Mohan Nagar,2026-03-02 21:56:00,5,Passenger Congestion,Medium,True
INC_000980,TRN_103,Shaheed Sthal,2026-03-24 11:34:00,33,Passenger Congestion,Critical,True
INC_000981,TRN_123,Hauz Khas,2026-03-17 08:13:00,37,Passenger Congestion,Critical,False
INC_000982,TRN_092,Shahdara,2026-03-23 06:19:00,4,Door Issue,Low,True
INC_000983,TRN_114,Central Secretariat,2026-03-30 12:28:00,41,Passenger Congestion,Critical,True
INC_000984,TRN_011,Saket,2026-03-05 15:55:00,25,Track Maintenance,High,True
INC_000985,TRN_025,GTB Nagar,2026-03-27 11:09:00,24,Passenger Congestion,High,True
INC_000986,TRN_053,Panchsheel Park,2026-03-05 11:14:00,22,Track Maintenance,High,True
INC_000987,TRN_108,Dwarka Sector 11,2026-03-16 11:22:00,3,Passenger Congestion,Low,True
INC_000988,TRN_152,Dwarka Sector 9,2026-03-12 17:01:00,7,Door Issue,Medium,True
INC_000989,TRN_071,Sarai,2026-03-17 20:48:00,6,Power Failure,Medium,True
INC_000990,TRN_168,Punjabi Bagh West,2026-03-02 14:25:00,24,Track Maintenance,High,True
INC_000991,TRN_108,Mayur Vihar Extension,2026-03-02 13:12:00,17,Power Failure,High,True
INC_000992,TRN_114,Central Secretariat,2026-03-22 12:05:00,25,Signal Failure,High,True
INC_000993,TRN_141,Raja Nahar Singh,2026-03-27 21:36:00,14,Door Issue,Medium,True
INC_000994,TRN_128,IIT Delhi,2026-03-06 16:55:00,29,Passenger Congestion,High,True
INC_000995,TRN_029,Shakurpur,2026-03-08 14:47:00,6,Signal Failure,Medium,True
INC_000996,TRN_126,Munirka,2026-03-02 07:13:00,22,Medical Emergency,High,True
INC_000997,TRN_023,Bhikaji Cama Place,2026-03-09 08:03:00,6,Door Issue,Medium,True
INC_000998,TRN_162,Khan Market,2026-03-16 22:54:00,36,Power Failure,Critical,True
INC_000999,TRN_039,Malviya Nagar,2026-03-12 22:13:00,45,Track Maintenance,Critical,True
INC_001000,TRN_080,Pitampura,2026-03-15 21:24:00,39,Signal Failure,Critical,True
INC_001001,TRN_116,Tilak Nagar,2026-03-05 08:56:00,3,Medical Emergency,Low,True
INC_001002,TRN_094,Okhla NSIC,2026-03-10 15:28:00,9,Medical Emergency,Medium,True
INC_001003,TRN_186,Shadipur,2026-03-15 17:53:00,41,Door Issue,Critical,True
INC_001004,TRN_183,Udyog Bhawan,2026-03-17 15:01:00,15,Medical Emergency,High,True
INC_001005,TRN_008,Panchsheel Park,2026-03-19 08:17:00,24,Track Maintenance,High,True
INC_001006,TRN_036,Tughlakabad,2026-03-17 09:48:00,45,Medical Emergency,Critical,True
INC_001007,TRN_027,Hazrat Nizamuddin,2026-03-25 18:40:00,16,Medical Emergency,High,True
INC_001008,TRN_004,Lajpat Nagar,2026-03-17 10:48:00,34,Signal Failure,Critical,True
INC_001009,TRN_105,Noida Sector 18,2026-03-25 17:53:00,39,Passenger Congestion,Critical,True
INC_001010,TRN_021,Ghitorni,2026-03-30 18:57:00,11,Power Failure,Medium,True
INC_001011,TRN_043,Guru Dronacharya,2026-03-27 13:08:00,26,Door Issue,High,True
INC_001012,TRN_102,Dwarka Sector 8,2026-03-12 08:16:00,25,Signal Failure,High,True
INC_001013,TRN_138,ITO,2026-03-21 09:13:00,44,Door Issue,Critical,True
INC_001014,TRN_120,Chirag Delhi,2026-03-12 21:08:00,6,Door Issue,Medium,True
INC_001015,TRN_165,Sarai,2026-03-13 21:23:00,39,Door Issue,Critical,True
INC_001016,TRN_144,IFFCO Chowk,2026-03-14 19:28:00,9,Door Issue,Medium,True
INC_001017,TRN_034,Hindon River,2026-03-14 10:30:00,28,Medical Emergency,High,True
INC_001018,TRN_176,Mayur Vihar-I,2026-03-20 15:11:00,42,Passenger Congestion,Critical,True
INC_001019,TRN_072,IFFCO Chowk,2026-03-10 17:07:00,11,Signal Failure,Medium,True
INC_001020,TRN_077,Jhilmil,2026-03-25 19:47:00,21,Signal Failure,High,True
INC_001021,TRN_140,Sarojini Nagar,2026-03-24 08:27:00,38,Track Maintenance,Critical,True
INC_001022,TRN_030,Pratap Nagar,2026-03-18 18:08:00,28,Power Failure,High,True
INC_001023,TRN_126,R.K. Puram,2026-03-26 13:53:00,4,Track Maintenance,Low,True
INC_001024,TRN_170,Kashmere Gate,2026-03-20 22:06:00,7,Passenger Congestion,Medium,True
INC_001025,TRN_186,Dwarka Sector 8,2026-03-13 14:44:00,44,Power Failure,Critical,True
INC_001026,TRN_091,Kalindi Kunj,2026-03-24 07:17:00,20,Track Maintenance,High,True
INC_001027,TRN_195,Hauz Khas,2026-03-28 12:42:00,34,Power Failure,Critical,True
INC_001028,TRN_194,MG Road,2026-03-23 10:22:00,9,Door Issue,Medium,True
INC_001029,TRN_046,Kohat Enclave,2026-03-19 08:48:00,41,Track Maintenance,Critical,True
INC_001030,TRN_187,Shaheed Nagar,2026-03-07 14:16:00,38,Passenger Congestion,Critical,True
INC_001031,TRN_034,Netaji Subhash Place,2026-03-18 11:52:00,23,Door Issue,High,True
INC_001032,TRN_014,Sikanderpur,2026-03-23 07:36:00,20,Passenger Congestion,High,True
INC_001033,TRN_142,Mohan Nagar,2026-03-05 06:51:00,36,Door Issue,Critical,True
INC_001034,TRN_031,Jasola Vihar Shaheen Bagh,2026-03-18 16:31:00,9,Passenger Congestion,Medium,True
INC_001035,TRN_058,Pul Bangash,2026-03-11 11:44:00,32,Medical Emergency,Critical,True
INC_001036,TRN_166,Panchsheel Park,2026-03-02 21:04:00,12,Medical Emergency,Medium,True
INC_001037,TRN_072,Guru Dronacharya,2026-03-29 16:04:00,23,Medical Emergency,High,True
INC_001038,TRN_046,Shastri Park,2026-03-15 22:41:00,45,Track Maintenance,Critical,True
INC_001039,TRN_028,Noida Sector 52,2026-03-05 10:57:00,35,Track Maintenance,Critical,True
INC_001040,TRN_171,Shastri Nagar,2026-03-18 15:31:00,43,Signal Failure,Critical,True
INC_001041,TRN_026,Tis Hazari,2026-03-06 17:52:00,31,Door Issue,Critical,False
INC_001042,TRN_080,Mansarovar Park,2026-03-22 07:34:00,22,Passenger Congestion,High,True
INC_001043,TRN_122,Harkesh Nagar Okhla,2026-03-23 11:20:00,10,Door Issue,Medium,True
INC_001044,TRN_154,Patel Nagar,2026-03-23 13:39:00,28,Door Issue,High,True
INC_001045,TRN_063,Shankar Vihar,2026-03-02 09:05:00,7,Track Maintenance,Medium,True
INC_001046,TRN_019,Mayur Vihar-I,2026-03-17 07:19:00,42,Door Issue,Critical,True
INC_001047,TRN_083,Tis Hazari,2026-03-20 09:41:00,4,Track Maintenance,Low,True
INC_001048,TRN_156,Shalimar Bagh,2026-03-10 14:43:00,38,Signal Failure,Critical,True
INC_001049,TRN_096,Delhi Cantt,2026-03-30 16:43:00,19,Signal Failure,High,True
INC_001050,TRN_143,Patel Chowk,2026-03-21 07:09:00,11,Passenger Congestion,Medium,True
INC_001051,TRN_065,Jamia Millia Islamia,2026-03-06 14:33:00,40,Medical Emergency,Critical,True
INC_001052,TRN_176,Patel Nagar,2026-03-07 18:45:00,24,Medical Emergency,High,True
INC_001053,TRN_077,Netaji Subhash Place,2026-03-15 09:41:00,4,Track Maintenance,Low,True
INC_001054,TRN_168,ESI Basaidarapur,2026-03-20 13:15:00,12,Track Maintenance,Medium,True
INC_001055,TRN_059,Noida City Centre,2026-03-17 10:22:00,33,Signal Failure,Critical,True
INC_001056,TRN_116,Dwarka Sector 11,2026-03-21 21:36:00,24,Track Maintenance,High,False
INC_001057,TRN_060,Jhilmil,2026-03-24 08:19:00,30,Passenger Congestion,Critical,True
INC_001058,TRN_150,Jafrabad,2026-03-30 07:13:00,29,Passenger Congestion,High,True
INC_001059,TRN_192,Raja Nahar Singh,2026-03-29 07:49:00,42,Signal Failure,Critical,True
INC_001060,TRN_014,Jor Bagh,2026-03-03 20:31:00,20,Medical Emergency,High,True
INC_001061,TRN_048,Jor Bagh,2026-03-10 06:41:00,30,Medical Emergency,Critical,True
INC_001062,TRN_018,Vasant Vihar,2026-03-10 16:22:00,40,Track Maintenance,Critical,True
INC_001063,TRN_019,Mandi House,2026-03-06 20:56:00,24,Track Maintenance,High,True
INC_001064,TRN_007,Shastri Park,2026-03-12 14:12:00,17,Signal Failure,High,True
INC_001065,TRN_105,Dwarka Sector 11,2026-03-16 06:51:00,45,Medical Emergency,Critical,True
INC_001066,TRN_075,Dashrathpuri,2026-03-05 14:43:00,37,Signal Failure,Critical,True
INC_001067,TRN_155,Rithala,2026-03-13 18:57:00,36,Track Maintenance,Critical,True
INC_001068,TRN_063,Sadar Bazar Cantonment,2026-03-19 17:16:00,4,Door Issue,Low,True
INC_001069,TRN_136,Sarai,2026-03-05 07:22:00,45,Door Issue,Critical,True
INC_001070,TRN_011,Udyog Bhawan,2026-03-15 08:25:00,43,Passenger Congestion,Critical,True
INC_001071,TRN_143,Sultanpur,2026-03-02 12:37:00,34,Passenger Congestion,Critical,True
INC_001072,TRN_002,Mansarovar Park,2026-03-12 12:21:00,8,Track Maintenance,Medium,True
INC_001073,TRN_085,Govind Puri,2026-03-11 13:30:00,32,Medical Emergency,Critical,True
INC_001074,TRN_019,Rajiv Chowk,2026-03-04 07:27:00,31,Power Failure,Critical,True
INC_001075,TRN_056,Sant Surdas (Sihi),2026-03-16 12:04:00,18,Track Maintenance,High,True
INC_001076,TRN_048,Guru Dronacharya,2026-03-16 12:43:00,21,Track Maintenance,High,True
INC_001077,TRN_038,Shyam Park,2026-03-14 09:42:00,19,Passenger Congestion,High,True
INC_001078,TRN_111,Mayur Vihar-I,2026-03-11 13:47:00,42,Passenger Congestion,Critical,True
INC_001079,TRN_127,Noida Sector 52,2026-03-20 11:10:00,28,Passenger Congestion,High,True
INC_001080,TRN_107,Vinobapuri,2026-03-07 09:28:00,25,Door Issue,High,True
INC_001081,TRN_129,Lok Kalyan Marg,2026-03-20 12:44:00,20,Door Issue,High,True
INC_001082,TRN_062,Netaji Subhash Place,2026-03-08 18:04:00,21,Track Maintenance,High,False
INC_001083,TRN_099,Janpath,2026-03-13 12:54:00,41,Door Issue,Critical,True
INC_001084,TRN_028,Dwarka Sector 10,2026-03-28 08:44:00,31,Medical Emergency,Critical,True
INC_001085,TRN_165,NHPC Chowk,2026-03-06 13:55:00,43,Track Maintenance,Critical,True
INC_001086,TRN_121,Yamuna Bank,2026-03-20 17:00:00,27,Medical Emergency,High,True
INC_001087,TRN_169,Tis Hazari,2026-03-11 15:04:00,10,Medical Emergency,Medium,True
INC_001088,TRN_145,Sant Surdas (Sihi),2026-03-14 12:44:00,10,Door Issue,Medium,True
INC_001089,TRN_111,Indraprastha,2026-03-23 14:58:00,34,Track Maintenance,Critical,True
INC_001090,TRN_041,Punjabi Bagh West,2026-03-12 19:32:00,3,Door Issue,Low,True
INC_001091,TRN_111,Mandi House,2026-03-28 18:00:00,20,Door Issue,High,True
INC_001092,TRN_060,Rohini East,2026-03-01 11:05:00,19,Medical Emergency,High,True
INC_001093,TRN_011,AIIMS,2026-03-12 06:27:00,44,Passenger Congestion,Critical,True
INC_001094,TRN_013,Dilli Haat - INA,2026-03-05 15:59:00,34,Passenger Congestion,Critical,True
INC_001095,TRN_055,Kalkaji Mandir,2026-03-26 13:11:00,45,Power Failure,Critical,True
INC_001096,TRN_084,Dilli Haat - INA,2026-03-26 17:34:00,23,Signal Failure,High,True
INC_001097,TRN_023,Maujpur - Babarpur,2026-03-02 07:30:00,8,Track Maintenance,Medium,True
INC_001098,TRN_035,Sultanpur,2026-03-28 17:34:00,10,Signal Failure,Medium,True
INC_001099,TRN_059,Nawada,2026-03-13 22:57:00,13,Signal Failure,Medium,True
INC_001100,TRN_125,Shastri Park,2026-03-07 11:16:00,36,Passenger Congestion,Critical,False
INC_001101,TRN_081,Vinobapuri,2026-03-05 10:13:00,20,Track Maintenance,High,True
INC_001102,TRN_037,Arjan Garh,2026-03-05 16:13:00,21,Medical Emergency,High,True
INC_001103,TRN_170,Rithala,2026-03-11 13:24:00,22,Track Maintenance,High,True
INC_001104,TRN_150,Shakurpur,2026-03-28 07:48:00,23,Track Maintenance,High,True
INC_001105,TRN_140,Krishna Nagar,2026-03-27 13:54:00,8,Door Issue,Medium,True
INC_001106,TRN_094,Hauz Khas,2026-03-04 17:25:00,4,Door Issue,Low,True
INC_001107,TRN_173,Pul Bangash,2026-03-23 15:26:00,26,Signal Failure,High,True
INC_001108,TRN_185,Karkarduma,2026-03-12 16:56:00,7,Power Failure,Medium,True
INC_001109,TRN_082,Sarita Vihar,2026-03-03 14:38:00,44,Signal Failure,Critical,True
INC_001110,TRN_064,Golf Course,2026-03-03 08:56:00,20,Door Issue,High,True
INC_001111,TRN_119,East Azad Nagar,2026-03-19 11:51:00,10,Signal Failure,Medium,True
INC_001112,TRN_193,Kashmere Gate,2026-03-26 20:06:00,36,Signal Failure,Critical,True
INC_001113,TRN_149,Sukhdev Vihar,2026-03-17 15:42:00,22,Power Failure,High,True
INC_001114,TRN_148,Badarpur Border,2026-03-20 10:52:00,16,Signal Failure,High,True
INC_001115,TRN_080,Mansarovar Park,2026-03-17 20:37:00,21,Power Failure,High,True
INC_001116,TRN_076,NHPC Chowk,2026-03-23 12:47:00,26,Passenger Congestion,High,True
INC_001117,TRN_096,Shiv Vihar,2026-03-23 21:18:00,30,Passenger Congestion,Critical,True
INC_001118,TRN_070,Harkesh Nagar Okhla,2026-03-13 18:05:00,16,Track Maintenance,High,True
INC_001119,TRN_175,Qutab Minar,2026-03-27 08:15:00,29,Power Failure,High,True
INC_001120,TRN_049,Nawada,2026-03-09 09:32:00,19,Passenger Congestion,High,True
INC_001121,TRN_089,Vishwa Vidyalaya,2026-03-27 17:10:00,39,Signal Failure,Critical,True
INC_001122,TRN_059,Janakpuri East,2026-03-29 16:48:00,11,Signal Failure,Medium,True
INC_001123,TRN_090,Central Secretariat,2026-03-02 12:09:00,27,Door Issue,High,True
INC_001124,TRN_148,Mandi House,2026-03-24 07:38:00,32,Door Issue,Critical,True
INC_001125,TRN_112,Dwarka Sector 12,2026-03-04 17:18:00,42,Track Maintenance,Critical,True
INC_001126,TRN_165,Sector 28,2026-03-17 08:04:00,40,Passenger Congestion,Critical,True
INC_001127,TRN_044,Shahdara,2026-03-10 20:54:00,28,Passenger Congestion,High,True
INC_001128,TRN_028,Yamuna Bank,2026-03-22 15:08:00,37,Signal Failure,Critical,True
INC_001129,TRN_130,Azadpur,2026-03-27 08:49:00,26,Passenger Congestion,High,True
INC_001130,TRN_120,Jasola Vihar Shaheen Bagh,2026-03-07 10:42:00,37,Signal Failure,Critical,True
INC_001131,TRN_101,Kashmere Gate,2026-03-07 19:26:00,21,Medical Emergency,High,True
INC_001132,TRN_151,Sir M. Vishveshwaraya Moti Bagh,2026-03-13 20:03:00,37,Track Maintenance,Critical,False
INC_001133,TRN_065,Okhla NSIC,2026-03-04 20:47:00,34,Power Failure,Critical,True
INC_001134,TRN_131,Delhi Gate,2026-03-16 20:42:00,14,Medical Emergency,Medium,True
INC_001135,TRN_085,Sant Surdas (Sihi),2026-03-20 21:19:00,30,Signal Failure,Critical,True
INC_001136,TRN_174,Greater Kailash,2026-03-10 19:57:00,20,Power Failure,High,True
INC_001137,TRN_044,Pratap Nagar,2026-03-11 13:46:00,3,Door Issue,Low,True
INC_001138,TRN_151,Mayapuri Cantonment,2026-03-06 20:41:00,44,Medical Emergency,Critical,True
INC_001139,TRN_032,MG Road,2026-03-17 17:24:00,3,Track Maintenance,Low,True
INC_001140,TRN_080,Rithala,2026-03-24 20:19:00,39,Power Failure,Critical,False
INC_001141,TRN_109,Central Secretariat,2026-03-28 09:33:00,24,Power Failure,High,True
INC_001142,TRN_089,MG Road,2026-03-11 19:07:00,25,Power Failure,High,True
INC_001143,TRN_195,Munirka,2026-03-27 20:10:00,18,Medical Emergency,High,True
INC_001144,TRN_040,Chirag Delhi,2026-03-01 09:11:00,34,Medical Emergency,Critical,True
INC_001145,TRN_026,Tis Hazari,2026-03-30 17:15:00,44,Medical Emergency,Critical,True
INC_001146,TRN_173,Hindon River,2026-03-18 13:59:00,41,Signal Failure,Critical,True
INC_001147,TRN_141,Kashmere Gate,2026-03-23 13:17:00,5,Door Issue,Medium,True
INC_001148,TRN_100,Shyam Park,2026-03-08 21:18:00,29,Passenger Congestion,High,True
